EIN,NAME,ICO,STREET,CITY,STATE,ZIP,GROUP,SUBSECTION,AFFILIATION,CLASSIFICATION,RULING,DEDUCTIBILITY,FOUNDATION,ACTIVITY,ORGANIZATION,STATUS,TAX_PERIOD,ASSET_CD,INCOME_CD,FILING_REQ_CD,PF_FILING_REQ_CD,ACCT_PD,ASSET_AMT,INCOME_AMT,REVENUE_AMT,NTEE_CD,SORT_NAME
661006116,L ARCANO INC,% RAQUEL SANTIAGO,PO BOX 143322,ARECIBO,PR,00614-3322,0000,03,3,1000,202206,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,A60,
661006217,SOUTHERN PUERTO RICO ECONOMIC DEVELOPMENT DISTRICT INC,% JUAN C MENDEZ,PO BOX 623,MERCEDITA,PR,00715-0623,0000,03,3,1000,202205,1,15,000000000,1,01,,0,0,02,0,12,,,,S30,
661006350,FUNDACION EDUCATIVA ASORE INC,% KENNETH RIVERA - AR,1498 AVE ROOSEVELT,GUAYNABO,PR,00968-0000,0000,03,3,1200,202302,1,15,000000000,1,01,202312,3,4,01,0,12,61897,151521,70180,K12,
661007141,RED REGIONAL DE APOYO MUTUO CORPORACION,% JESSICA SANTOS,572 CALLE FERRARA,SAN JUAN,PR,00924-4047,0000,03,3,1200,202206,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,S02,
661007347,IGLESIA EN BUENA TIERRA CORP,,PO BOX 368063,SAN JUAN,PR,00936-8063,0000,03,3,1270,202207,1,04,000000000,1,01,,0,0,00,1,12,,,,X20,
661007500,COOPERATIVA DE ENERGIA LA MARGARITA-ABEYNO COOP,,CD2 URB LA MARGARITA,SALINAS,PR,00751-2710,0000,12,3,4000,202404,2,00,000000000,1,01,,0,0,01,0,12,,,,C35,ABEYNO COOP
661007746,GARROCHALES CLASICO,,PO BOX 692,GARROCHALES,PR,00652-0692,0000,03,3,1200,202207,1,16,000000000,1,01,202312,1,1,02,0,12,9154,5163,5163,S20,
661007800,FRATELLI COMMUNITY INC,% MILAGROS T REYES MORA,PO BOX 8549,CAGUAS,PR,00726-8549,0000,03,3,1270,202206,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,P99,
661007863,ARROW SHARK INC,% NARDDY FIGUEROA,JARDINES DE MARIBEL E14,AGUADILLA,PR,00603-0000,0000,03,3,1000,202205,1,16,000000000,1,01,,0,0,02,0,12,,,,O50,
661009180,ARCHIVO HISTORICO DE VIEQUES INC,,PO BOX 867,VIEQUES,PR,00765-0867,0000,03,3,1200,202309,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,A82,
661009251,DISASTERESSENTIAL ORG INC,% HAROLD JESSURUN,565 ULISSES ARRIGOITIA ST,SAN JUAN,PR,00918-0000,0000,03,3,1000,202208,1,16,000000000,1,01,202212,0,0,02,0,12,0,0,0,T99,
661009453,EDITORIAL LA CHIRINGA INC,% HILDA MELENDEZ MARTINEZ,628 CALLE ALMENDRO,CAROLINA,PR,00987-8335,0000,03,3,2300,202206,1,16,000000000,1,01,202212,0,0,02,0,12,0,0,0,A90,
661010111,CAREGIVERS HEALTH FOUNDATION GROUP,,CALLE PEROMIA 166,CAGUAS,PR,00725-0000,0000,03,3,1000,202208,1,15,000000000,1,01,,0,0,01,0,12,,,,E60,
661010693,MI PATRIA PR,% RAYMOND COLLAZO,PO BOX 2594,ISABELA,PR,00662-9594,0000,03,3,1200,202206,1,16,000000000,1,01,202304,3,4,01,0,04,43036,145962,145962,R60,MI PATRIA
661010806,JURUTUNGO RESCUE INC,,PO BOX 737,VIEQUES,PR,00765-0737,0000,03,3,2450,202211,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,D20,JURUTUNGO FARM
661011361,BRIAN AND PATRICIA GIESE FOUNDATION,,20 CALLE WASHINGTON COND CARIBE PHC,SAN JUAN,PR,00907-0000,0000,03,3,1000,202206,1,04,000000000,1,01,,0,0,00,1,12,,,,T22,
661011367,CENTRO DE RESTAURACION DE LA FAMILIA INC,% ROSA J ARCHIBALD,2306 AVE BORINQUEN BO OBRERO,SAN JUAN,PR,00915-4443,0000,03,3,1000,202208,1,04,000000000,1,01,,0,0,00,1,12,,,,X20,
661011691,A FIGTHING CHANCE FOUNDATION GROUP,,CALLE ANGEL ORTIZ PARADIS A-16,CAGUAS,PR,00725-0000,0000,03,3,1000,202208,1,15,000000000,1,01,,0,0,01,0,12,,,,O50,
661011695,CENTRO DE RESILIENCIA GRANEROS DEL CIELO INC,% MARIA TORRES,PO BOX 6757,BAYAMON,PR,00960-5757,0000,03,3,1000,202210,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,M20,
661012538,EL SUENO DE ALANA INC,,1529 AVE JESUS T PINERO,SAN JUAN,PR,00920-5404,0000,03,3,1000,202303,1,16,000000000,1,01,202212,0,0,02,0,12,0,0,0,P40,
661012559,SOUTH COAST SATO RESCUE CORPORATION,% SEPTEMBER JAZZBORNI,PO BOX 22,GUAYAMA,PR,00785-0022,0000,03,3,2400,202209,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,D20,
661012797,ESPACIO SALUD INCORPORATED,% DR ARIEL TOMEY-IMBERT,15 AVE MUNOZ RIVERA STE 2010,SAN JUAN,PR,00901-2509,0000,03,3,2000,202207,1,16,000000000,1,01,,0,0,02,0,12,,,,B60,
661013457,SURF PLAY AND HEAL PEDIATRICS FOUNDATION INC,,PO BOX 12336,SAN JUAN,PR,00914-0336,0000,03,3,1000,202207,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,Q33,
661013574,WORLDNETS SYNERGY FOUNDATION INC,% MARIA DE LOS A VIRELLA,90 CARR 165 STE 201,GUAYNABO,PR,00968-8059,0000,03,3,1000,202209,1,15,000000000,1,01,202403,2,4,01,0,03,15697,143000,143000,S20,
661014033,CREA,,HC 5 BOX 29901,CAMUY,PR,00627-7833,0000,03,3,1280,202207,1,15,000000000,1,01,,0,0,02,0,12,,,,C34,
661014722,RADICAL CHANGES CORP,,HC 2 BOX 21008,SAN SEBASTIAN,PR,00685-9217,0000,03,3,1200,202207,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,E01,
661014767,AMERICAN LEGION,,227 CALLE MENDEZ VIGO,DORADO,PR,00646-4905,0925,19,9,1000,194603,1,00,907908000,5,01,202212,0,0,02,0,12,0,0,0,,0045 AMERICAN LEGION DORADO POST
661014824,LA VITRINA INC,,172 CALLE BETANCES BO PUEBLO,ARECIBO,PR,00612-0000,0000,03,3,1000,202308,1,16,000000000,1,01,,0,0,02,0,12,,,,A40,
661014833,LEAD COLLABORATIVE PR INC,% LORRAINE LAGO,655 AVE ROBERTO H TODD,SAN JUAN,PR,00907-3975,0000,03,3,1200,202208,1,15,000000000,1,01,202306,4,5,01,0,06,322216,681205,681205,B99,
661015069,FUNDACION DERECHO A LA CULTURA INC,,860 CARR 175 SENDERO DEL RIO 1709,SAN JUAN,PR,00926-0000,0000,03,3,1230,202306,1,16,000000000,1,01,,0,0,02,0,12,,,,A20,
661015083,CASA TALLABOENA DE FORMACION COMUNITARIA Y RESILIENCIA INC,,HC 3 BOX 15516,PENUELAS,PR,00624-9713,0000,03,3,1200,202210,1,15,000000000,1,01,202312,2,3,01,0,12,15705,81095,81095,S20,
661015245,IMPACTIVO HEALTH TRANSFORMATION FOUNDATION INC,% MARIA LEVIS,6 MARIANO RAMIREZ BAGES 1 A LAGUNA,SAN JUAN,PR,00907-0000,0000,03,3,1800,202312,1,15,000000000,1,01,202212,0,0,01,0,12,0,0,0,G05,
661015318,WALKSTARPR INC,% SHARON BOEGERSHAUSEN,PO BOX 9020022,SAN JUAN,PR,00902-0022,0000,03,3,1240,202208,1,15,000000000,1,01,,0,0,02,0,08,,,,D20,
661015367,DIALOGO SOCIAL PUERTO RICO INC,% IVONNE LOZADA,1200 CARR 849 APT I 302,SAN JUAN,PR,00924-4563,0000,03,3,1200,202207,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,W05,
661015587,CASA DE LA MUSICA EN CAYEY INC,% ANDRES YAMBO,PO BOX 6400,CAYEY,PR,00737-6400,0000,03,3,2000,202208,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,A20,
661016003,AYUDA DE AMOR,% NATALIE ROSSY,405 AVE ESMERALDA STE 2 PMB 286,GUAYNABO,PR,00969-4466,0000,03,3,1000,202210,1,04,000000000,1,01,,0,0,00,1,12,,,,P20,
661016225,RECONSTRUYE INC,,PO BOX 2017 PMB 418,LAS PIEDRAS,PR,00771-2017,0000,03,3,1000,202209,1,16,000000000,1,01,,0,0,02,0,06,,,,S20,
661016314,INSTITUTO DE MUSICA POPULAR Y EMPRESARISMO LPO,% LUIS E ORTIZ RUIZ,19 PLAZA BOHIOS,TRUJILLO ALTO,PR,00976-6121,0000,03,3,1000,202304,1,15,000000000,1,01,,0,0,01,0,12,,,,A25,
661016418,SAVE OUR BEACHES USA PR,,D1 CALLE ANTONIO RODRIGUEZ MENE,YAUCO,PR,00698-3108,0000,03,3,1200,202208,1,16,000000000,1,01,202212,0,0,02,0,12,0,0,0,C30,
661016443,MOVIMIENTO DE IGLESIA PENTECOSTAL LA CONQUISTA FINAL INTERNACIONAL,,L42 CALLE 10,ARECIBO,PR,00612-2558,0000,03,3,7000,202303,1,10,000000000,1,01,,0,0,06,0,12,,,,X20,
661016892,PUERTO RICO ICE HOCKEY ASSOCIATION INC,% SCOTT VARGAS,AV JUAN CARLOS DE BORBON APT 425,GUAYNABO,PR,00969-0000,0000,03,3,1000,202303,1,16,000000000,1,01,,0,0,01,0,12,,,,N68,
661017103,HASTA BAJO PROJECT,,PO BOX 361258,SAN JUAN,PR,00936-1258,0000,03,3,2000,202407,1,15,000000000,1,01,,0,0,02,0,12,,,,A54,
661017522,VISIONAIR-E INC,% ANA SANCHEZ COLBERG,CALLE BUEN SAMARITANO SUCHVILLE PAR,GUAYNABO,PR,00966-0000,0000,03,3,2000,202309,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,A20,
661017656,MOVIMIENTO ANANSE INC,% GLORIANN S ANTONETTY LEBRON,3JS11 VIA 56,CAROLINA,PR,00983-4633,0000,03,3,1000,202211,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,R30,GLORIANN S ANTONETTY MBR
661018154,FUNDACION RAMA DORADA,% PAMELA CASTILLO,PLACID COURT 73 APT 10C,SAN JUAN,PR,00907-0000,0000,03,3,1000,202303,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,K25,
661018276,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% JESSICA MARTINEZ SANTOS,BSM 3RD FLOOR- CARR 1-KM18-9,BO TORTUGO RIO PIEDRAS,PR,00926-0000,1381,05,9,3000,195708,2,00,263264279,5,01,,0,0,02,0,12,,,,,ALIANZA CORRECTIONAL UNIDA 3500
661018324,MUSEO DE HISTORIA NATURAL Y CONSERVACION DE PUERTO RICO INC,% MARIBEL RAMIREZ TOLEDO,URB ENSANCHE RAMIREZ,MAYAGUEZ,PR,00682-0000,0000,03,3,2800,202305,1,16,000000000,1,01,202312,1,3,01,0,12,3420,69004,69004,A56,
661018357,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% EDUARDO MARTINEZ SANTIAGO,BSM 3RD FLOOR-CARR 1- KM 18-9,BO TORTUGO RIO PIEDRAS,PR,00926-0000,1381,05,9,3000,195708,2,00,263264279,5,01,,0,0,02,0,12,,,,,DEPARTAMENTO DE ASUNTO 3986
661018428,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% JAVIER RIVERA SANTOS,BSM 3RD FLOOR-CARR 1- KM 18-9,BO TORTUGO RIO PIEDRAS,PR,00926-0000,1381,05,9,3000,195708,2,00,263264279,5,01,,0,0,02,0,12,,,,,PASO SPU LOCAL 3840
661018435,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% AIRIS CASTILLO RAMOS,BSM 3RD FLOOR- CARR 1- KM 18-9,BO TORTUGO RIO PIEDRAS,PR,00926-0000,1381,05,9,3000,195708,2,00,263264279,5,01,202312,0,0,02,0,12,0,0,0,,SPJ UDTOP LOCAL 3889
661018540,LUNIDIOS INC,% ANGELICA MARIA MARTINEZ GONZALEZ,PO BOX 407,LAJAS,PR,00667-0407,0000,03,3,1270,202304,1,16,000000000,1,01,202312,1,1,02,0,12,1587,4601,1587,S20,LUNIDIOS
661018646,AMERICAN FEDERATION OF STATE COUNTY & MUNICIPAL EMPLOYEES,% SAMARY FLORES SANCHEZ,PO BOX 13695,SAN JUAN,PR,00908-3695,1381,05,9,3000,195708,2,00,263264279,5,01,202212,0,0,02,0,12,0,0,0,,PR EMPLOYEES FORENSIC SCIENCE 2099
661018679,PASOS PARA EL APRENDIZAJE SIN OBSTACULOS SOCIALES,,Q13 CALLE 13,COROZAL,PR,00783-2515,0000,03,3,1000,202409,1,15,000000000,1,01,,0,0,02,0,12,,,,P70,
661018914,FUNDACION IVAN OMAR LUGO GONZALEZ,,2261 SR100 KM 6 HM 4,CABO ROJO,PR,00623-0000,0000,03,3,2000,202303,1,04,000000000,1,01,202312,2,2,00,1,12,15374,23007,,B82,FUNDACION IOLG
661019252,CAUDA EQUINA PR CORPORATION,% ANNE BADILLO,4745 AVE ISLA VERDE APT 5A,CAROLINA,PR,00979-5443,0000,03,3,1200,202305,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,P01,
661019395,ASOCIACION PESQUERA DE CULEBRA INC,% NICOLAS GOMEZ ANDUJAR,PO BOX 557,CULEBRA,PR,00775-0557,0000,03,3,1280,202304,1,16,000000000,1,01,202312,3,3,02,0,12,78994,91071,0,K03,
661019451,CENTRO FARO DE ESPERANZA INC,,PO BOX 1173,CAROLINA,PR,00986-1173,0000,03,3,1270,202302,1,15,000000000,1,01,,0,0,02,0,12,,,,S20,
661019499,DOWNWIND INC,% RAUL RIOS DE CHOUDENS,B28 CALLE B,GUAYNABO,PR,00969-3261,0000,03,3,1000,202212,1,15,000000000,1,01,,0,0,02,0,12,,,,N99,
661019561,EVOLVING SPACE,,HC 4 BOX 19090,GURABO,PR,00778-8829,0000,03,3,1280,202304,1,16,000000000,1,01,,0,0,02,0,12,,,,B03,
661020613,SANTUARIO AMIGOS DEL ESTE INC,% LUIS CARLOS PAGAN HERNANDEZ,BO MARIANA CARR 972,NAGUABO,PR,00718-0000,0000,03,3,1240,202210,1,04,000000000,1,01,,0,0,00,1,10,,,,D20,
661020756,CLASEMAESTRA,% MARTIN FUENTES,HC 73 BOX 6432,CAYEY,PR,00736-9528,0000,03,3,2300,202301,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,A20,
661021472,SOMOS MAS PUERTO RICO,,PO BOX 71325,SAN JUAN,PR,00936-8425,0000,04,3,3000,202308,2,00,000000000,1,01,,0,0,02,0,12,,,,R20,
661021667,MEMORIA DECOLONIAL INC,,712 CALLE CENTRAL PH,SAN JUAN,PR,00907-4116,0000,03,3,1200,202301,1,15,000000000,1,01,,0,0,01,0,12,,,,B90,
661021684,DORADO CARES INC,,875 CARR 693 STE 103,DORADO,PR,00646-6711,0000,03,3,1000,202302,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,M20,
661021721,APOYO MUTUO AGRICOLA PR,,572C CALLE FERRARA,SAN JUAN,PR,00924-4047,0000,03,3,1280,202302,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,K20,AMA PR
661021821,COMUNIDAD INTEGRADA EL PUEBLITO INC,,BO SABANA CARR 156 KM 1 H 2 INT,OROCOVIS,PR,00720-0000,0000,03,3,1000,202305,1,16,000000000,1,01,,0,0,02,0,12,,,,C32,
661021845,ALPHA TRANS CORP,% GERALD LEE VEGA,40 COND CAGUAS TOWER 2106,CAGUAS,PR,00725-0000,0000,03,3,1000,202211,1,16,000000000,1,01,202403,0,0,02,0,03,0,0,0,T70,ALPHA TRANS ORG
661021873,BLUE BROTHERS POLICE SOFTBALL TEAM INC,,URB ESTANCIAS DEL BOSQUE 55,BAYAMON,PR,00956-0000,0000,03,3,1000,202406,1,04,000000000,1,01,,0,0,00,1,12,,,,N63,
661022242,GLOBAL VOYAGE INC,,HC 2 BOX 22029,MAYAGUEZ,PR,00680-9018,0000,03,3,1000,202306,1,15,000000000,1,01,202312,1,3,01,0,12,1,82343,82343,O99,
661022246,PUERTO RICO SEA GRANT INC,,PO BOX 3343,MAYAGUEZ,PR,00681-3343,0000,03,3,2800,202303,1,15,000000000,1,01,202212,0,0,02,0,12,0,0,0,C30,
661022776,DELIAS RESPITE FOR CAREGIVERS,,221 PLAZA PISO 6,SAN JUAN,PR,00917-0000,0000,03,3,1000,202406,1,15,000000000,1,01,,0,0,02,0,12,,,,E60,
661022818,BORINQUEN TRAIL INCORPORATED,% DAVID SOTO,PO BOX 1670,DORADO,PR,00646-1670,0000,03,3,1000,202310,1,16,000000000,1,01,,0,0,02,0,12,,,,N32,
661023045,GRANJA PUERTO RICO,,BARRIO MALPICA,RIO GRANDE,PR,00745-0000,0000,03,3,1258,202211,1,15,000000000,1,01,,0,0,02,0,12,,,,K99,
661023089,ORQUESTA SINFONICA ANTONIO PAOLI INC,,PO BOX 4956 PMB 2189,CAGUAS,PR,00726-4956,0000,03,3,1200,202302,1,15,000000000,1,01,,0,0,02,0,12,,,,A69,
661023247,LIVIN SENIOR GUEST HOUSE CORP,,PO BOX 7548,CAROLINA,PR,00986-7548,0000,03,3,1000,202303,1,04,000000000,1,01,,0,0,00,1,12,,,,L22,
661024132,PASEO 13,% RICHARD SUAREZ,13 DE DIEGO,SAN JUAN,PR,00925-2918,0000,03,3,1230,202212,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,A20,
661024328,SONIDO EN RESIDENCIA,,353 CALLE SAN AGUSTIN APT 11,SAN JUAN,PR,00901-2936,0000,03,3,2000,202404,1,16,000000000,1,01,,0,0,02,0,04,,,,A68,
661024478,VETERINARIO EXPRESS FOUNDATION INC,,100 CALLE 18,SALINAS,PR,00751-3119,0000,03,3,1278,202311,1,15,000000000,1,01,,0,0,02,0,12,,,,D20,
661024703,ACADEMIA SANTIAGO APOSTOL INC,% JENNIFER RODRIGUEZ,PO BOX 109,FAJARDO,PR,00738-0109,0000,03,3,2000,202306,1,11,000000000,1,01,202312,0,0,02,0,12,0,0,0,B24,
661024873,LUNA VET HELP,,100 CALLE ALCALA APT 1501,SAN JUAN,PR,00921-3927,0000,03,3,1245,202403,1,04,000000000,1,01,,0,0,00,1,12,,,,D40,
661024997,EL JUNTE INC,,HC 2 BOX 6417,FLORIDA,PR,00650-9123,0000,03,3,1000,202401,1,15,000000000,1,01,,0,0,02,0,12,,,,K20,EL JUNTE
661025010,A TU BIENESTAR CORPORATION,% A TU BIENESTAR,165 CALLE BALDORIOTY N STE 2,AIBONITO,PR,00705-3235,0000,03,3,2600,202305,1,04,000000000,1,01,,0,0,00,1,12,,,,E42,
661025117,SAUCE FOR A CAUSE INC,,G8 CALLE ONEILL,SAN JUAN,PR,00918-2301,0000,03,3,1000,202302,1,03,000000000,1,01,,0,0,00,1,12,,,,D20,
661025130,FUNDACION CASONA GALIB-FAS,,AVENIDA UNIVERSIDAD 94,SAN GERMAN,PR,00683-0000,0000,03,3,1200,202306,1,16,000000000,1,01,,0,0,02,0,12,,,,A23,
661025648,ARM LOVE CENTER INC,,464 CALLE 4,SAN JUAN,PR,00926-1924,0000,03,3,1270,202303,1,15,000000000,1,01,,0,0,02,0,12,,,,X20,
661025886,GUARAGUAO INTERNATIONAL FUNDING INC,,6 CALLE VILELLA,LARES,PR,00669-2433,0000,03,3,2700,202303,1,15,000000000,1,01,,0,0,02,0,12,,,,X12,
661026394,UMVRAL INC,,6000 AVE ISLA VERDE APT 303 A1,CAROLINA,PR,00979-5739,0000,03,3,1238,202403,1,16,000000000,1,01,,0,0,02,0,12,,,,A20,
661027142,RISING COMMUNITIES ECONOMIC DEVELOPMENT,% JOSSIE MELENDEZ CRUZ,URB EXT LA FE CALLE SAN PABLO L7,JUANA DIAZ,PR,00795-0000,0000,03,3,1000,202301,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,T50,
661027568,PROTECT PR INC,,G8 CALLE ONEILL,SAN JUAN,PR,00918-2301,0000,03,3,1000,202305,1,15,000000000,1,01,,0,0,01,0,12,,,,N30,
661027676,CUIDA TU ESENCIA INC,% ISRAEL FIGUEROA,URB ROUND HILL 237 CALLE HORTENSIA,TRUJILLO ALTO,PR,00976-0000,0000,03,3,1700,202301,1,15,000000000,1,01,202312,1,1,02,0,12,6941,5650,5650,X11,
661027736,JUNIOR LEAGUE OF PUERTO RICO INCORPORATED,% CANDICE BRYAN,220 CALLE MANUEL DOMENECH 793,SAN JUAN,PR,00918-0000,0000,03,3,1200,202302,1,16,000000000,1,01,202306,0,0,02,0,06,0,0,0,S81,
661027984,FORESTA INTERNATIONAL,,2420 AVE ALBIZU CAMPOS STE 242,RINCON,PR,00677-2414,0000,03,3,2000,202304,1,11,000000000,1,01,,0,0,01,0,12,,,,B20,
661028379,FOOD IN EXCHANGE OF CURE INC,,1507C CALLE LOIZA,SAN JUAN,PR,00911-1813,0000,03,3,1200,202303,1,16,000000000,1,01,,0,0,02,0,12,,,,H30,
661028780,APYARTE INC,% NIMIA M RAMOS BEAUCHAMP,2J17 CALLE FRESA,BAYAMON,PR,00956-3426,0000,03,3,2000,202301,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,A23,
661028792,ASOCIACION DE RESIDENTES DE ESTANCIAS DEL RIO INC,,69 CALLE YAGUEZ,AGUAS BUENAS,PR,00703-9630,0000,04,3,3000,202305,2,00,000000000,1,01,202312,3,4,01,0,12,57722,140046,140046,L50,
661028992,PUERTO RICO LONG TERM RECOVERY FOUNDATION,,PO BOX 362573,SAN JUAN,PR,00936-2573,0000,03,3,1000,202301,1,04,000000000,1,01,,0,0,00,1,12,,,,T31,
661029029,IGLESIA CATOLICA ORTODOXA DEL CARIBE,,6 CALLE VILELLA,LARES,PR,00669-2433,0000,03,3,7000,202301,1,04,000000000,1,01,,0,0,00,1,12,,,,X20,
661029881,TU CRECE INC,,Q22 CALLE 14,TRUJILLO ALTO,PR,00976-6430,0000,03,3,1270,202303,1,15,000000000,1,01,,0,0,02,0,12,,,,X20,
661030389,CANTUTA MONTESSORI CORP,,PO BOX 8702,PONCE,PR,00732-8702,6267,03,9,2000,201704,1,11,000000000,1,01,202312,3,3,01,0,12,49965,50000,50000,B28,WILDFLOWER FOUNDATION
661030513,VETERANOS EN ACCION INC,% LUIS R MENDEZ,PO BOX 360967,SAN JUAN,PR,00936-0967,0000,03,3,1000,202308,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,W30,
661031120,NIGHTINGALE,% NICOLE LOPEZ CANIZARES,939 CALLE ARBOLEDA,PONCE,PR,00716-3506,0000,03,3,1000,202303,1,16,000000000,1,01,,0,0,02,0,04,,,,E12,
661031627,BORIKUA TAINO FOUNDATION INC,,2805 CALLE AMAZONAS,PONCE,PR,00728-1721,0000,03,3,1200,202307,1,15,000000000,1,01,,0,0,02,0,12,,,,P20,
661032234,CARIBBEAN ANTI AGING MEDICINE ASSOCIATION CORP,% WENDY PERRY,300 FELISA RINCON AVE SUITE 43,SAN JUAN,PR,00926-0000,0000,03,3,1280,202305,1,16,000000000,1,01,,0,0,02,0,12,,,,E03,
661032765,TU VOZ LEGAL,,E2 CALLE ROMA URB EXT VILLA CAPARRA,GUAYNABO,PR,00966-0000,0000,03,3,1200,202308,1,15,000000000,1,01,,0,0,02,0,12,,,,I80,
661032811,IGLESIA CRISTO LA VERDAD,% WILFREDO ELIAS BACHOUR,3 URB LA SERRANIA,CAGUAS,PR,00725-1801,0000,03,3,1700,202308,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,X21,
661032824,FUNDACION OFRENDA DE AMOR INC,,URBANIZACION QUINTAS J17 CALLE CAOB,DORADO,PR,00646-0000,0000,03,3,1000,202309,1,15,000000000,1,01,,0,0,01,0,12,,,,S20,
661033126,ABRIGANDO CON AMOR,% MARGARITA BENITEZ,HC 9 BOX 59340,CAGUAS,PR,00725-9244,0000,03,3,1000,202303,1,16,000000000,1,01,202212,0,0,02,0,12,0,0,0,W99,
661033344,FUNDACION SANTOS YAEL ALONSO INC,,140 URB SAGRADO CORAZON,ANASCO,PR,00610-9524,0000,03,3,1000,202304,1,16,000000000,1,01,,0,0,02,0,12,,,,N6A,
661034005,MAKE A DIFFERENCE FUNDRAISING GROUP INC,,174 AVE LAS CAOBAS URB HYDE PARK,SAN JUAN,PR,00927-0000,0000,03,3,1000,202405,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,M12,
661034031,PATI MAR,,554 CALLE TRIGO,SAN JUAN,PR,00907-2512,0000,03,3,8000,202312,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,C32,
661034776,CORPORACION ESPECIAL PARA EL DESARROLLO DE LA EDUCACION DE TA C,% CHARISSE ALERS CRUZ,65 CARR 848 APT 283,TRUJILLO ALTO,PR,00976-3017,0000,03,3,1200,202307,1,15,000000000,1,01,,0,0,02,0,12,,,,P20,
661035092,MY THREE ANGELS FOUNDATION INC,% DAWN FREDERICK,PO BOX 1432,RINCON,PR,00677-1432,0000,03,3,4000,202306,1,04,000000000,1,01,,0,0,00,1,12,,,,D20,
661035574,HOME FOR HEROES,% ROGELIO J VELEZ VERA,60 CALLE CELIS AGUILERA,CAGUAS,PR,00725-2670,0000,03,3,1260,202304,1,04,000000000,1,01,,0,0,00,1,12,,,,E92,
661035609,TPA FOUNDATION,,BAHIA VISTA MAR C MARLIN D24,CAROLINA,PR,00983-0000,0000,03,3,1200,202310,1,15,000000000,1,01,,0,0,01,0,12,,,,P20,
661036172,FEDERAL AFFAIRS CAPACITY BUILDERS PROGRAMS,,2A17 CALLE BONAPARTE,CAGUAS,PR,00725-6214,0000,03,3,1200,202312,1,15,000000000,1,01,,0,0,02,0,12,,,,P20,
661036539,NATIONAL FEDERATION OF THE BLIND OF PUERTO RICO INC,% SHALMARIE ARROYO MERCADO,HC 2 BOX 50712,COMERIO,PR,00782-9695,0000,03,3,1000,202309,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,P86,
661036591,FINCA NUEVA CREACION,% MARIA GONZALEZ,P8 CALLE 9,HUMACAO,PR,00791-3028,0000,03,3,1000,202306,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,K20,
661037125,SILKY SATO FOUNDATION INC,% ALANNA SAWYER,LOT 4 BARRIO GUAYABO,ISABELA,PR,00662-0000,0000,03,3,4000,202305,1,16,000000000,1,01,,0,0,02,0,12,,,,D20,
661037198,PUERTO RICO SPACE FOUNDATION CORP,% RESIDENT AGENT,700 AVE FERNANDEZ JUNCOS APT 1A,SAN JUAN,PR,00907-4224,0000,03,3,1280,202309,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,T30,PUERTO RICO SPACE FOUNDATION
661037429,LATINO YOUTH DEFENDER CENTER INC,,16 CALLE GAUTIER BENITEZ,COTO LAUREL,PR,00780-2121,0000,03,3,1200,202305,1,15,000000000,1,01,202312,0,0,02,0,12,0,0,0,I01,
661037493,LOST COAST ART COLONY,% KEVIN RHODES,6091 CARR 113 N,QUEBRADILLAS,PR,00678-2518,0000,03,3,2000,202401,1,16,000000000,1,01,202312,0,0,02,0,12,0,0,0,A20,
661037498,LABORATORIA BORICUA DE VOGUE INC,% EDRIMAEL DELGADO,365 CALLE FERRER,SAN JUAN,PR,00915-2539,0000,03,3,1000,202305,1,15,000000000,1,01,,0,0,02,0,12,,,,A25,
